,Prov.Id,Prov.State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 074,DRG Charges 101,DRG Charges 149,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 203,DRG Charges 207,DRG Charges 208,DRG Charges 238,DRG Charges 243,DRG Charges 244,DRG Charges 246,DRG Charges 247,DRG Charges 249,DRG Charges 251,DRG Charges 252,DRG Charges 253,DRG Charges 254,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 300,DRG Charges 301,DRG Charges 303,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 379,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 394,DRG Charges 418,DRG Charges 419,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 491,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 684,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 885,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948
370,160045,IA,23512.1,14709.0,31126.5,19733.41,17704.09,14389.8,,13903.95,14918.47,20943.42,38606.35,26349.33,33979.61,25151.29,17698.95,14800.95,31053.06,17688.97,14874.83,15955.4,11905.66,119414.13,73644.97,74160.58,51863.0,45974.05,70300.18,54079.75,,43560.68,,48972.07,30563.36,32139.05,25241.5,19883.86,,28042.38,35662.7,19163.62,13904.24,17504.31,17649.3,11245.54,,22523.43,14089.76,10934.5,15615.67,16353.76,21978.16,15994.69,91645.0,39428.25,14919.57,36024.28,22166.31,12144.0,21614.55,14081.74,20537.68,13756.93,18569.57,33128.85,27370.2,19474.36,90863.68,58257.36,33288.14,32703.73,50588.64,32771.78,24331.84,23175.96,13006.38,14710.51,,20937.7,14763.65,17335.22,19985.41,13558.49,36866.78,16533.47,11235.71,22090.36,14674.68,,14994.0,22482.09,14831.02,110484.3,,38813.32,22174.9,,11862.62,26452.54,10088.22,13104.72
371,160047,IA,17654.42,,29631.33,18914.47,,14588.4,,,,23574.92,29441.08,30564.95,21891.09,19956.18,16803.11,18363.46,27482.29,22770.33,14804.42,18985.18,,,29203.45,,,,,,,,,,,25773.2,22628.23,,,27665.31,23499.25,19851.08,14954.76,,,,,20270.48,14387.88,9583.8,13814.57,13235.66,,,79948.0,,,,19497.1,,,14277.0,,20139.51,,,,,,,42255.81,40294.54,,42337.0,,17533.75,,,,22356.57,17313.36,,22863.08,15379.45,25911.23,22830.44,,22502.33,16283.76,,,,27647.16,,,25281.17,24969.85,11678.47,,,,
372,160057,IA,19429.5,15226.08,24762.91,22469.61,16044.61,13688.83,,,10925.06,19459.41,32829.34,22165.71,19559.75,18132.23,16030.66,11856.29,21589.5,16186.17,11159.8,,,,39262.42,,,,,37866.86,40118.93,,,,,26891.79,19353.87,,30155.16,18754.35,24138.24,14594.1,12689.42,,,10059.77,,16505.81,12462.83,9510.95,10701.0,9676.7,,,77408.77,32644.57,15470.5,26390.87,16585.77,,12319.5,8226.2,16782.14,11300.58,17859.66,,,,50332.44,48467.19,34406.31,,41833.62,33295.65,,,9900.3,14852.93,11103.0,,10228.76,11102.46,22420.26,9351.67,25733.55,13893.55,,17232.7,12396.1,,,,15040.08,63335.07,,28490.79,16516.75,13916.1,14210.5,,,12927.23
373,160058,IA,27753.57,23879.83,43574.09,29925.81,22725.09,17301.35,19731.44,18592.04,,19869.36,53512.13,30030.43,36053.85,24159.37,20645.8,20316.78,36098.48,20871.34,12550.12,,,133152.63,52670.69,73762.04,49995.57,,86194.41,55276.02,48741.8,61256.56,101161.5,71501.91,51288.69,49212.7,30773.55,,61516.45,41902.47,43593.12,24055.44,16814.0,25504.17,,,16474.18,23376.88,23085.58,15058.38,18861.8,17762.15,54437.2,32297.84,132335.07,57441.98,24409.05,56659.24,28662.58,24063.05,23496.1,14054.95,25017.33,21111.48,22968.82,,,24670.02,107075.28,,48761.82,62524.05,66681.21,57214.6,31454.1,,20444.66,20664.76,,,16026.75,23178.0,26526.89,18916.24,49817.53,25294.84,18185.08,28953.27,21783.82,39216.96,23110.04,,19108.07,123269.59,118736.42,51750.38,27155.31,36851.31,22271.7,65794.66,16091.55,16543.64
374,160064,IA,23590.71,11989.83,25540.47,15227.31,12466.26,12304.06,14022.25,11075.51,8286.05,19496.12,21060.3,17229.56,22142.76,15536.87,12639.68,9365.12,19425.06,12622.45,10847.29,12816.28,,,35816.02,57759.09,44297.41,39158.2,75353.91,56643.17,50128.71,34155.76,,55107.2,,28551.82,25102.35,23503.64,38765.17,24367.45,19130.32,17136.65,13743.46,15379.87,11725.0,13245.41,11906.8,24787.85,13547.0,11839.36,11647.8,10501.64,22689.0,15606.31,75888.25,44083.76,18281.5,21004.8,15886.53,12758.84,16737.41,11499.96,25592.33,13035.65,,,25972.5,17558.14,29786.68,51816.68,35349.76,23634.45,51443.09,31354.23,25535.34,14705.02,8307.3,11089.58,12051.0,,11273.22,13459.14,17573.8,10843.53,18424.75,11678.86,9645.12,16455.9,11747.85,18607.78,,17515.76,14474.13,92058.72,,26875.74,16914.28,9953.57,8777.22,,9259.34,11146.42
375,160069,IA,20053.2,,19716.68,15349.16,12482.88,10997.91,,,,15961.1,28442.48,18631.22,19795.63,18425.77,12396.65,9697.57,21182.54,14442.37,9823.41,,,,,62911.53,29676.57,25889.15,49857.21,39002.91,38235.77,,,,28080.5,21704.46,16107.38,19212.5,,23198.02,20477.84,14132.63,11818.09,9856.0,,,,15657.52,12022.17,7449.66,11888.61,8762.61,,,66156.0,42359.69,16885.31,19212.83,16207.85,13785.27,15249.27,11749.86,19329.9,12613.72,,,,,50673.61,41841.22,31509.93,,,31588.39,26984.52,23742.92,8585.14,10966.45,11271.33,,11735.21,,,9453.86,31338.39,15671.8,,,10717.24,,,,11183.9,,,23844.45,17589.36,8725.09,,,8548.06,11936.89
376,160079,IA,21153.28,,21558.0,18464.07,15255.68,,,14080.18,,17101.25,36738.89,17446.0,27580.32,19250.12,15846.34,11670.41,23843.18,16769.48,11854.32,13855.8,12292.92,,49739.94,74000.14,,41359.71,,61056.42,53281.93,,,40773.93,38187.91,28381.76,23606.81,20640.05,,25410.78,22902.47,13729.5,10829.97,17365.53,,,,20720.54,13155.88,9260.9,14189.7,10510.44,21685.84,16637.0,81651.19,33579.16,17055.47,26176.71,15256.55,12758.92,13464.64,11366.42,16766.2,13113.94,19709.0,40134.9,,,61144.84,50177.54,35989.86,28023.86,41669.52,33526.02,33010.0,17287.8,11401.47,13102.69,12211.84,20999.04,13109.96,10692.73,17509.57,9748.86,19882.0,13689.32,10656.92,14947.72,12109.91,21208.21,,,13641.86,83993.25,,30750.21,15479.58,,13982.04,,13551.95,9107.07
377,160080,IA,29444.0,,25899.54,16444.17,,15482.46,,10459.88,,,33383.4,22553.82,28198.32,18856.01,14267.47,10098.05,28334.1,16668.72,12685.62,,,,40705.77,,50583.88,,86542.95,59348.51,,,,,,30964.22,26791.16,19895.75,40297.53,19874.38,24492.29,15561.09,11549.87,12056.33,,13777.38,11922.66,19367.73,14462.97,11444.44,19393.86,13457.44,,,62461.28,44645.0,18458.0,27274.54,16078.9,12000.93,,9782.41,16752.91,12791.0,,,,,,,45399.58,,,,,,,15315.5,,,10663.08,,20180.35,12435.42,21788.3,14635.69,9348.16,18647.0,11466.01,,,17103.09,15937.76,,,29846.79,18868.68,,9612.58,,,
378,160082,IA,26132.65,19285.94,39874.23,27570.28,23145.07,19819.6,22134.94,17789.4,13796.23,25404.04,42828.19,28874.77,27114.6,24208.07,22156.43,16424.85,34090.94,19051.91,14679.42,23002.84,16598.71,,56523.01,79940.83,52278.13,43194.42,81567.23,54986.13,57129.74,67792.96,90037.96,76613.53,52878.15,42743.44,31112.12,23333.05,35620.27,29021.02,35484.26,21542.68,13806.56,22494.78,17865.09,11673.46,14145.75,26021.27,15126.89,12292.29,17148.46,15515.78,48508.41,16218.66,116576.1,46773.66,27432.47,49502.33,24118.53,13258.22,22772.57,13611.18,40326.22,19333.11,21384.05,50446.7,34525.05,,81512.8,66472.41,40038.63,45059.54,58305.52,42075.6,30692.42,20149.46,12617.87,20138.15,14442.43,55906.0,15118.96,15375.06,28214.38,15588.49,35239.62,20360.17,14397.42,24933.03,16884.53,27159.22,25660.87,28836.65,19932.42,132666.51,,42234.42,23261.7,,16918.9,33139.64,13029.89,14686.55
379,160083,IA,27622.88,18548.36,37746.07,23060.37,21186.74,18934.02,19615.48,14544.06,17589.15,17995.79,40310.37,23117.26,25854.06,21391.28,18673.79,14309.71,29924.56,18352.84,14045.45,18721.28,13012.37,104830.43,46573.32,65866.79,62917.84,55926.95,60051.91,46047.41,40679.2,48687.33,64426.34,49858.86,38751.88,28819.82,22346.87,18309.19,43949.24,26010.71,29679.76,19732.5,12605.69,17999.95,9229.64,13967.55,19542.2,22211.2,17221.46,12324.47,18127.43,15266.92,37261.68,29405.81,100246.77,47280.77,22229.62,40172.02,25136.95,15632.46,20394.04,12091.94,37614.04,18584.17,19982.15,44553.74,31824.5,28061.8,72684.37,54635.55,33023.03,41799.18,59753.35,38231.45,32685.66,22120.27,11513.2,16516.9,14693.91,32679.37,16030.38,16659.48,25225.48,14695.16,43155.95,18869.29,12942.96,22866.58,16317.32,32158.77,23915.3,37208.28,20794.73,133348.33,101417.11,44647.67,21269.0,15358.13,13298.52,27274.83,14234.09,16700.68
380,160110,IA,15909.89,,24065.43,15510.51,14388.12,13830.62,,11759.45,,10578.34,24111.21,12340.7,13686.83,12244.38,12604.31,9153.05,16345.12,12356.57,11585.64,10111.18,10220.0,,42759.68,42424.24,37759.14,33997.71,44623.18,28668.4,29079.29,30703.0,44046.44,35294.45,20404.66,22693.68,16418.86,14253.76,25233.5,15312.11,17147.05,11898.75,7113.0,8934.81,,7693.91,9230.18,12478.1,9270.47,6354.33,10363.63,9295.58,17548.35,12742.54,71349.79,34914.18,14660.16,24120.15,14969.77,,12375.94,9665.48,13677.62,11579.48,14086.54,29096.05,,,52919.66,50723.86,29039.03,,49307.66,32794.46,,,8132.27,11998.25,,11942.18,11510.64,11116.77,12033.25,10493.0,19588.0,11931.8,8342.0,11661.84,9964.95,18867.85,,28343.27,11568.4,70825.73,78171.57,28262.51,15293.86,9409.44,10275.36,23520.09,9603.18,10330.0
381,160153,IA,19246.82,,36686.22,21523.07,18406.1,13454.21,,,,23571.4,23012.92,17657.23,17673.0,19434.56,16698.19,10303.8,22244.61,16337.92,10189.61,,,,44965.24,53053.59,44301.0,35454.66,87523.28,50459.72,,,56747.11,47995.36,32174.78,29083.16,25738.69,13543.73,,24805.61,29235.12,13477.49,9391.41,15651.18,7601.18,9557.5,,17363.63,12965.8,7837.79,13907.6,9704.64,33748.7,11819.41,109822.42,46631.22,17541.91,26930.89,15522.4,,19670.21,10306.57,13247.81,13634.2,18547.08,33040.0,,,73240.7,65094.86,47477.14,,61998.55,42406.29,,23198.46,,18951.8,11328.92,19723.07,13898.61,15149.84,24058.9,13671.55,33234.94,17676.26,9441.14,13203.17,12043.86,,,,,89962.91,,29480.23,16562.44,,9823.07,12399.23,6067.0,18698.9
382,170012,KS,25457.84,17676.5,35470.05,22052.79,17366.45,,,20559.89,14885.41,18757.0,55086.33,33049.61,28737.8,,21015.53,16128.0,35185.56,21995.02,15745.02,,,,54520.63,67434.41,,30365.35,,41741.43,,,,68358.2,42711.46,,25979.16,19588.0,,27597.07,26009.31,20419.17,,,,,,,15501.4,10961.16,14602.46,10307.78,,,104653.45,54209.84,,,17619.05,,16645.0,9140.64,,14696.71,18571.83,33914.14,26409.92,,60938.5,60749.42,43405.64,,,36512.92,29730.62,26804.74,13720.33,20914.34,12494.31,,15067.15,15318.27,20070.3,13559.82,37440.74,22724.56,,,14536.9,,,,19985.72,97705.63,,45317.86,25501.67,,14885.27,,11884.68,17829.22
383,170013,KS,45477.87,,,29250.5,,,,,,26866.38,68393.69,52570.71,40418.31,30656.92,22721.44,19945.54,56818.93,25766.17,24602.5,,,164336.89,71446.23,66309.4,43426.83,37927.09,72999.04,54330.43,51270.87,,,60821.81,,39404.88,30073.5,21366.06,,37527.61,32036.39,22546.89,16471.14,21496.75,,,,28981.6,20289.0,11054.7,19045.78,,,,199368.26,77596.42,,46849.6,21291.4,,,15578.0,24134.85,22202.23,29089.16,,,32543.66,60072.05,72682.85,50759.28,,79005.04,48008.21,,,,,,,27341.44,,27453.69,16267.03,39910.23,29031.2,,,18521.96,,,,,,,57070.29,30538.54,,,,,
384,170016,KS,17068.58,12524.87,22552.82,19109.09,16388.35,16846.33,13111.16,13877.0,,16126.05,25700.05,12305.15,14089.52,13016.69,10896.07,9634.17,18729.27,12461.25,10587.56,12258.66,,77557.66,31889.06,75574.44,49021.55,43245.65,,68332.82,61466.95,,39805.43,36247.63,,31999.73,18195.72,,,22319.06,18082.34,14812.31,9135.33,12057.0,11886.38,,,17150.86,11569.38,8537.21,12698.32,13262.23,28153.07,,86365.46,33926.7,11581.13,26647.07,13998.16,9459.61,13596.05,,12875.09,13821.57,13642.87,,,15883.71,62135.91,38903.61,29463.54,27587.81,43084.15,26307.86,21161.63,14523.64,8715.0,11236.64,,15953.81,12688.95,12104.11,11511.15,9680.25,15481.38,12397.62,10825.07,12663.3,10203.03,23509.07,,,,76206.44,,26795.53,17538.0,,,24453.53,7468.85,9911.07
385,170020,KS,19810.83,,,22510.54,17026.82,14049.28,,19833.9,,24697.65,39522.19,28933.69,26465.3,20185.36,18717.0,14344.48,36141.1,25386.53,17302.57,14573.4,,,51644.03,78341.0,,,65954.27,49657.56,,,,69587.8,42108.75,,24232.63,18826.36,,22949.43,27789.81,17766.82,14106.97,26280.91,12442.63,,,18990.0,14704.45,8468.88,14248.41,14773.36,32502.09,19971.38,67218.0,42909.28,27360.41,27965.0,16605.18,11551.6,24382.2,13015.91,24168.26,14360.11,18223.0,,,,,58659.66,38235.05,,,30175.5,28617.5,,10699.0,20737.95,,,17827.81,14733.73,25130.58,12145.52,32437.83,19897.72,12248.35,,13676.25,,,31655.27,23681.22,,,38329.82,21146.48,,,,,16252.31
386,170040,KS,41190.73,45348.25,66163.36,50066.1,32416.3,24770.05,31114.45,28994.36,,38322.12,60198.57,40443.89,48307.39,33494.7,23821.26,18676.83,54925.32,30111.48,18278.72,25239.83,,226594.0,73919.2,78544.79,70759.13,52901.1,110346.42,72044.29,72485.57,67078.54,117443.56,69771.61,55498.44,69632.57,47423.27,,63325.92,35613.64,58518.34,31348.11,21773.87,23536.48,20213.0,16597.39,21464.78,29319.34,21449.32,15455.52,24795.41,16468.04,60292.6,32911.38,187656.2,90777.05,30934.03,82154.0,33333.95,,30318.58,25973.07,59852.0,27113.37,38431.26,,,29452.96,110150.24,151888.4,66268.43,87100.72,,65156.45,,30247.94,,32092.77,,,22322.5,27789.23,38470.92,25425.29,55529.83,26714.8,,38360.23,24019.01,43987.36,50097.19,44717.73,27327.48,177397.69,282006.46,67776.47,46966.86,,25139.83,57266.5,19413.52,27123.29
387,170049,KS,11874.25,,35219.93,21849.18,16009.04,16452.15,15159.09,16646.27,12984.1,22264.18,39707.08,28854.0,28100.93,25713.3,22915.09,18929.48,27186.58,23961.64,16813.1,21151.82,14497.52,,37414.5,45050.04,41709.89,34492.08,,38509.9,39086.8,49091.65,81587.09,36625.21,,46592.6,26372.95,20469.18,,22411.86,29969.54,22581.56,16374.52,22714.34,,16846.5,,26191.32,17422.67,13428.9,15165.97,16904.22,58458.92,,99157.41,53024.96,,32072.76,24991.94,11646.46,15267.0,13683.57,26175.97,17619.6,24758.5,32178.04,22004.85,17793.43,51495.31,45462.94,29429.86,,69363.25,31620.47,29389.33,19006.44,13977.6,18926.03,14260.15,,17909.09,,22365.54,14334.6,29026.54,23413.53,,22775.8,15714.84,,,,17328.36,92331.54,,36803.52,26122.18,,14202.58,19048.52,11118.26,15095.3
388,170086,KS,39971.26,18831.7,38604.77,26764.92,19190.25,17533.2,21859.34,19086.93,16724.24,26177.03,59180.34,38370.1,40847.42,31475.43,24323.96,20710.38,35447.43,28683.7,18109.98,,17601.23,183853.62,74629.52,127624.84,64535.42,53231.12,,71411.1,67796.02,52644.47,82780.3,94808.14,71684.16,36379.55,26776.42,,34106.69,28916.32,41306.17,24298.45,15384.33,24358.15,20807.39,16593.07,21236.34,25763.31,23098.77,13773.3,19343.05,16867.78,51545.25,27833.21,108260.97,63336.54,29480.63,36323.5,22755.48,15187.04,23345.89,18851.31,27197.83,19775.18,22074.35,61023.43,,26552.47,121247.04,82648.17,48141.06,83015.53,55567.05,39165.06,35350.78,25813.26,12160.66,18680.08,18180.33,34408.64,20562.34,18500.71,26173.94,15175.44,36665.72,25203.47,18151.27,26643.03,18350.73,,,31880.05,22519.39,155970.62,185245.13,49563.37,28840.62,11910.34,14490.56,39921.75,18144.57,16778.48
389,170104,KS,28878.64,32860.03,32712.71,32337.69,26838.17,24456.98,25539.1,22376.12,15586.04,30092.16,48754.7,35111.75,26577.11,36474.44,32161.76,20162.56,39811.18,27948.21,21220.24,26460.68,12643.45,,78709.8,84225.88,69311.32,51016.47,134972.37,93848.28,90827.08,,103349.7,80603.58,54515.69,51385.91,40107.0,,73309.63,48663.1,37697.89,29224.94,18396.05,23294.35,17550.11,20258.18,17059.12,32167.13,20488.2,16982.45,22484.44,21252.16,36771.0,,144788.12,80073.32,28368.92,49137.89,28464.55,16979.82,25944.63,16623.37,36061.72,24727.53,29197.26,58248.65,39831.93,,94014.64,79201.46,56128.14,53421.05,98451.18,48468.29,42674.52,35615.02,15538.9,23026.11,17550.64,46930.14,22334.98,28070.7,31912.08,19313.93,48290.84,31317.28,22667.65,31174.23,20870.75,35305.71,24757.11,41243.25,20453.7,,,48801.64,32758.92,,24539.25,33092.42,15560.4,18007.74
390,170122,KS,22894.48,23418.31,46723.31,27893.28,20512.94,21573.59,21531.83,21896.97,13927.05,29974.65,52964.09,32685.27,33312.29,25728.43,19289.15,15902.9,35998.04,22425.45,15160.76,17159.53,,165253.61,61031.76,79045.33,51071.67,44306.2,95412.76,63367.69,63986.69,64980.0,61563.54,52623.15,42656.05,49617.64,33806.57,27133.85,48242.96,31876.48,41356.54,26207.24,16889.15,22685.29,15533.51,17566.92,17644.8,33981.7,22066.35,14650.97,21185.73,18128.25,46324.95,29699.69,141689.26,53988.4,25908.13,45847.39,26019.16,13770.37,22251.88,13545.24,28023.93,20373.07,24462.64,43101.24,26772.82,24421.77,64177.41,67284.64,47410.16,37233.43,71327.81,47840.03,35114.92,28196.48,18459.78,22457.43,19611.2,46163.23,18892.86,17080.82,25331.09,17987.92,44904.03,26291.84,17130.42,28170.83,17112.74,37334.34,24846.17,29443.66,19154.5,147870.15,151857.68,51856.64,26919.62,13669.32,16175.84,51908.13,18054.23,18366.72
391,170123,KS,36609.0,30890.25,71234.69,47676.63,31757.98,31828.22,40728.36,28521.43,,38619.5,73762.29,46289.08,45594.9,41002.04,27687.54,22635.61,62161.89,31113.72,26473.22,31515.6,,172667.19,76676.96,99872.5,86652.24,61671.71,113871.17,82892.25,84378.33,,,104286.5,,73948.18,44784.56,37641.18,68850.5,42870.95,58432.38,37374.01,24511.64,28976.38,,,26049.45,46137.03,32705.81,19637.75,29331.71,28909.12,74291.41,33755.84,182328.29,71860.91,54602.94,87864.38,35310.0,17416.92,38521.8,27999.95,40411.5,30456.45,38624.94,66250.38,,38439.79,98152.51,110132.48,77785.2,47577.13,104039.17,70269.91,,39444.28,30383.31,33883.23,,41231.08,27590.56,26406.2,41011.78,29452.64,48771.67,35669.31,24113.8,49378.76,25164.18,37643.37,34202.8,57089.2,35450.22,179109.17,257446.75,75582.19,39511.31,,,62042.57,22036.0,24326.0
392,170142,KS,20179.53,,31336.41,21456.0,17347.76,13502.27,,,,11380.09,36251.05,20108.9,29055.75,25743.5,17611.31,17210.72,22905.67,21747.44,12197.0,,,,42290.86,,33881.26,,,56003.11,,,,,,26900.92,,,36034.46,24331.0,,13587.7,10373.14,,,,,25066.9,12438.09,10682.17,10225.53,6888.81,20832.15,,,45340.78,,,15070.81,,17686.5,11168.18,16629.07,11290.66,,,,,,63063.63,34019.23,,,31058.64,26991.78,,,12973.71,13744.09,,11520.42,,18124.53,10645.42,16942.57,13049.87,,,10328.76,,,,,,,28467.4,20158.1,,,,,
393,170182,KS,38828.58,20964.63,45093.46,42765.36,29129.83,26340.63,,22973.27,,,67570.07,57828.41,49505.8,37964.0,26478.41,26037.62,64455.5,39914.75,34429.6,,,,,104071.62,,43518.41,,,,,,65541.66,51871.55,,,,,40711.52,49759.81,35624.93,24789.36,26406.36,,,,,32567.33,19632.6,25164.08,22357.9,48479.0,,134412.26,84310.88,36858.27,,33891.04,,32318.88,,,23891.15,35977.27,,50674.36,42384.66,57181.7,,51878.9,,,58774.63,,20566.68,20607.36,24369.45,23113.64,,19721.53,,41662.5,21460.04,66967.92,32864.41,17909.5,,22447.48,,27135.53,,27893.84,,,67136.96,33731.94,,,,,26819.11
394,170186,KS,11746.63,,,,,,,,,,,,,,,,,,,,,,,40112.33,49142.55,40532.94,48907.37,39115.34,35313.0,,,26771.06,21765.19,,12607.3,,22261.82,14221.39,14400.62,8647.02,5503.76,,,,,10068.95,7157.74,5658.0,,6770.0,,,,,,,,,,,,9934.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,170192,KS,17080.11,9168.46,,13265.52,,9227.23,,,,,20383.64,11367.46,13301.92,12594.77,8519.87,,13567.11,8279.0,7224.9,,,,,35698.45,38802.41,32776.81,53353.0,37674.55,29041.56,27805.87,36501.5,33610.81,25650.22,21296.72,,,20659.66,15578.2,17871.98,10898.56,6890.29,10224.79,,,,13862.64,7018.62,5118.61,7556.86,,14390.2,,,28293.8,,24066.87,11691.75,,,,,7681.45,,,,,,,,,,,,,,9916.71,,,9789.85,9986.63,,6910.62,23981.15,13433.9,,,7776.11,,,13625.88,9685.33,,,20464.4,11730.35,,,,,7441.91
396,170195,KS,15452.41,,,,,,,,,,,,,,,,,,,,,,,79933.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62038.28,,45913.84,32238.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,170197,KS,21232.82,,,,,,,,,,,,,12120.91,,,15261.76,12995.15,7666.27,,,,,43090.36,40721.08,33767.85,,39710.48,32752.21,22442.66,,45902.75,,,20427.46,,,20078.37,22708.37,16721.54,,10927.0,,,,,11654.65,7267.81,,,,,,45962.92,,,,,,,,11037.93,,,,,,,24904.51,,,23914.38,,,,,,,,,,6380.31,,12150.69,,,9472.0,,,,,,,23106.42,13727.29,,,,,
398,180009,KY,32284.56,13329.5,30165.75,18721.36,17415.29,15694.3,16899.73,11562.22,16637.04,19987.03,34411.22,21326.53,22528.69,18486.9,16162.54,13189.11,24784.1,16438.15,13667.0,15734.25,12443.63,108024.44,50229.96,50056.06,47950.25,41211.0,69309.42,44750.83,36625.09,33725.4,63287.77,55904.13,33660.54,41790.8,21869.61,16250.18,37029.47,20438.7,26903.66,16052.19,11742.8,17761.65,10398.2,,10803.29,28294.84,15116.84,10721.61,14958.94,14272.3,28864.39,16639.29,83235.64,38140.67,,30913.82,18404.41,14161.04,14770.86,13934.8,26798.04,14732.42,17512.8,30874.24,24236.69,18349.06,,53044.87,30654.76,41830.46,38808.5,32161.3,26972.68,,10835.93,15995.34,14122.93,20088.5,14288.53,16567.44,22341.0,12583.26,28596.58,16506.18,11198.94,18517.59,12697.97,25854.88,16575.5,25113.4,14242.98,103916.44,114384.68,32087.59,18976.04,7645.48,7849.05,22219.0,8996.62,12594.21
399,180010,KY,18180.78,13377.84,29130.72,18218.95,15819.92,15387.73,13426.95,11709.85,11182.31,15917.28,31497.01,20005.57,17143.45,14719.91,13838.3,11747.8,21588.6,17465.08,11867.08,12400.11,,85654.67,38877.52,47733.5,36340.33,25764.84,42971.08,29313.04,26407.04,29147.35,48292.7,47788.42,30834.41,25827.23,14967.56,12498.66,21759.94,14347.29,23032.36,15405.95,9781.48,16950.25,9467.81,8916.84,11116.47,17110.67,13098.69,8403.8,13676.05,7913.92,28991.29,9890.0,72627.2,37546.79,16387.3,33058.8,15858.6,7743.7,14909.68,10979.02,27487.87,12778.21,16320.41,26347.47,17056.28,15293.85,63371.08,58213.0,33536.07,31737.29,49848.62,30888.59,,17440.36,12525.82,14830.89,12096.17,24741.88,13823.87,15962.07,14138.69,12784.06,24707.38,15422.41,10715.88,21843.74,13129.68,25884.68,35379.6,14120.95,12036.36,90864.63,87472.35,29684.21,20221.37,,,18023.24,,12587.57
400,180012,KY,13662.38,11718.25,21670.75,15874.92,11615.24,10827.43,,11366.73,9349.5,10445.08,22562.18,18314.62,13354.92,11579.7,10053.29,7408.78,15921.7,13622.24,6345.57,8284.42,5268.18,44833.47,22723.44,34903.79,,21814.83,,30626.6,,,37966.36,28761.69,,19684.4,14083.69,10332.28,,12071.53,14964.64,10729.94,6232.71,8290.28,4648.04,5828.23,9247.47,13815.78,8457.78,6439.21,8871.07,6760.65,19802.44,,47464.45,31557.55,,20794.53,12811.11,8161.54,13071.0,7611.35,20033.68,9697.34,20846.3,17701.0,14669.55,15305.83,,39118.93,26170.65,,34162.47,25609.79,22934.73,,7309.76,10836.45,8947.38,11372.93,9464.78,6343.54,10048.68,8749.77,16953.35,11764.68,7255.6,13671.36,8474.97,18599.22,11425.25,17232.45,11281.83,40596.83,57220.2,18849.21,10876.03,,9839.92,14010.11,5635.78,8022.1
401,180013,KY,18149.16,19988.65,47225.61,28692.91,20060.95,20453.46,27827.32,20392.98,18935.15,17405.44,41991.14,26660.28,25650.02,22946.6,17861.85,13875.7,29855.17,18692.39,11390.92,14707.65,14044.55,78081.47,38398.59,56005.73,56201.09,44184.35,66214.22,40669.8,38858.45,44225.65,41127.15,40116.72,28943.44,30199.52,28264.24,18184.47,35192.95,23153.32,25008.94,16949.74,11927.89,18292.75,12602.38,12977.08,13011.02,19097.05,17408.17,12579.67,17271.92,11258.52,33561.5,,81989.66,48185.61,23733.5,31949.54,21328.35,16258.81,22847.93,12614.7,24155.46,15662.62,17333.15,38168.45,23126.05,,92322.45,,42206.43,40607.08,,37548.53,29291.28,22233.1,,17390.71,12366.18,31764.33,15486.33,19929.33,17664.56,12795.32,32784.04,20179.26,12569.93,29556.64,15111.0,,15004.42,20676.85,14571.35,78591.63,,34058.4,24655.17,9558.47,11033.81,,10930.36,17716.54
